"PassengerId","Survived","Pclass","Sex","Age","SibSp","Parch","Ticket","Fare","Cabin","Embarked","PclassSex","Surname","Title","Fsize","FsizeName","Favg","Ticket2","Tsize","Group","GroupSize","FarePP","MedianFarePP","FareBins","AgeLM","IsChildP12","NumNA","SumSurvived","AnySurvivors","IsSolo"
1242,NA,"1","female",45,0,1,"PC 17759",63.3583,"D","C","P1Female","Greenfield","Mrs",2,"2Greenfield",NA,"PC 177xx",2,2,"duo",31.67915,30,"[26.39,128.08]",43.3224907242875,"No",1,1,"survivors in group","Yes"
1243,NA,"2","male",25,0,0,"F.C.C. 13540",10.5,"U","S","P2Male","Stokes","Mr",1,"1Stokes",NA,"F.C.C. 135xx",1,1,"solo",10.5,12.35,"[ 7.92, 10.52)",33.313566710812,"No",1,0,"other","Yes"
1244,NA,"2","male",18,0,0,"S.O.C. 14879",73.5,"U","S","P2Male","Dibden","Mr",1,"1Dibden",NA,"S.O.C. 148xx",7,7,"large group",10.5,12.35,"[ 7.92, 10.52)",32.1698250662536,"No",2,0,"other","Yes"
1245,NA,"2","male",49,1,2,"220845",65,"U","S","P2Male","Herman","Mr",4,"4Herman",NA,"2208xx",5,5,"large group",13,12.35,"[10.52, 26.39)",30.8972704963246,"No",3,2,"survivors in group","No"
1246,NA,"3","female",0.17,1,2,"C.A. 2315",20.575,"U","S","P3Female","Dean","Miss",4,"4Dean",NA,"C.A. 23xx",4,4,"group",5.14375,7.75,"[ 3.17,  7.28)",14.878268446214,"No",2,1,"survivors in group","No"
1247,NA,NA,"male",50,0,0,"113044",26,"E","S",NA,"Julian","Mr",1,"1Julian",NA,"1130xx",1,1,"solo",26,28.875,"[10.52, 26.39)",NA,"No",1,0,"other","Yes"
1248,NA,"1","female",59,2,0,"11769",51.4792,"C","S","P1Female","Brown","Mrs",3,"3Brown",NA,"117xx",2,3,"group",25.7396,30,"[10.52, 26.39)",41.986754058538,"No",1,1,"survivors in group","No"
1249,NA,"3","male",29.8474778255194,0,0,"1222",7.8792,"U","S","P3Male","Lockyer","Mr",1,"1Lockyer",NA,"12xx",1,1,"solo",7.8792,7.75,"[ 7.28,  7.92)",29.8474778255194,"No",1,0,"other","Yes"
1250,NA,"3","male",34.7540258173294,0,0,"368402",7.75,"U","Q","P3Male","O'Keefe","Mr",1,"1O'Keefe",NA,"3684xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",34.7540258173294,"No",1,0,"other","Yes"
1251,NA,"3","female",30,1,0,"349910",15.55,"U","S","P3Female","Lindell","Mrs",2,"2Lindell",NA,"3499xx",2,2,"duo",7.775,7.75,"[ 7.28,  7.92)",30.1712880386875,"No",1,0,"other","No"
1252,NA,"3","male",14.5,8,2,"CA. 2343",69.55,"U","S","P3Male","Sage","Master",11,"11Sage",NA,"CA. 23xx",11,11,"large group",6.32272727272727,7.75,"[ 3.17,  7.28)",-2.29103303273722,"No",4,0,"other","No"
1253,NA,"2","female",24,1,1,"S.C./PARIS 2079",37.0042,"U","C","P2Female","Mallet","Mrs",3,"3Mallet",NA,"S.C./PARIS 20xx",3,3,"group",12.3347333333333,12.35,"[10.52, 26.39)",31.0529314360682,"No",1,1,"survivors in group","No"
1254,NA,"2","female",31,0,0,"CA 31352",21,"U","S","P2Female","Ware","Mrs",1,"1Ware",NA,"CA 313xx",2,2,"duo",10.5,12.35,"[ 7.92, 10.52)",34.9625825755171,"No",2,0,"other","Yes"
1255,NA,"3","male",27,0,0,"315083",8.6625,"U","S","P3Male","Strilic","Mr",1,"1Strilic",NA,"3150xx",1,1,"solo",8.6625,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",1,0,"other","Yes"
1256,NA,"1","female",25,1,0,"11765",55.4417,"E","C","P1Female","Harder","Mrs",2,"2Harder",NA,"117xx",2,2,"duo",27.72085,30,"[26.39,128.08]",41.9709595319465,"No",1,1,"survivors in group","No"
1257,NA,"3","female",32.0165406991726,1,9,"CA. 2343",69.55,"U","S","P3Female","Sage","Mrs",11,"11Sage",NA,"CA. 23xx",11,11,"large group",6.32272727272727,7.75,"[ 3.17,  7.28)",32.0165406991726,"No",4,0,"other","No"
1258,NA,"3","male",23.7943221327528,1,0,"2689",14.4583,"U","C","P3Male","Caram","Mr",2,"2Caram",NA,"26xx",2,2,"duo",7.22915,7.75,"[ 3.17,  7.28)",23.7943221327528,"No",1,0,"other","No"
1259,NA,"3","female",22,0,0,"3101295",39.6875,"U","S","P3Female","Riihivouri","Miss",1,"1Riihivouri",NA,"31012xx",7,7,"large group",5.66964285714286,7.75,"[ 3.17,  7.28)",18.3940312346857,"No",1,0,"other","Yes"
1260,NA,"1","female",45,0,1,"112378",59.4,"U","C","P1Female","Gibson","Mrs",2,"2Gibson",NA,"1123xx",2,2,"duo",29.7,30,"[26.39,128.08]",43.3224907242875,"No",2,0,"other","Yes"
1261,NA,"2","male",29,0,0,"SC/PARIS 2147",13.8583,"U","C","P2Male","Pallas y Castello","Mr",1,"1Pallas y Castello",NA,"SC/PARIS 21xx",1,1,"solo",13.8583,12.35,"[10.52, 26.39)",31.3376811073898,"No",1,0,"other","Yes"
1262,NA,"2","male",21,1,0,"28133",11.5,"U","S","P2Male","Giles","Mr",2,"2Giles",NA,"281xx",1,2,"duo",11.5,12.35,"[10.52, 26.39)",29.2362966214676,"No",1,0,"other","No"
1263,NA,"1","female",31,0,0,"16966",134.5,"E","C","P1Female","Wilson","Miss",1,"1Wilson",NA,"169xx",5,5,"large group",26.9,30,"[26.39,128.08]",30.1937027279447,"No",3,2,"survivors in group","Yes"
1264,NA,NA,"male",49,0,0,"112058",0,"B","S",NA,"Ismay","Mr",1,"1Ismay",NA,"1120xx",2,2,"duo",28.875,28.875,"[26.39,128.08]",NA,"No",1,0,"other","Yes"
1265,NA,"2","male",44,0,0,"248746",13,"U","S","P2Male","Harbeck","Mr",1,"1Harbeck",NA,"2487xx",1,1,"solo",13,12.35,"[10.52, 26.39)",33.313566710812,"No",1,0,"other","Yes"
1266,NA,"1","female",54,1,1,"33638",81.8583,"A","S","P1Female","Dodge","Mrs",3,"3Dodge",NA,"336xx",3,3,"group",27.2861,30,"[26.39,128.08]",43.3382852508789,"No",2,1,"survivors in group","No"
1267,NA,"1","female",45,0,0,"PC 17608",262.375,"U","C","P1Female","Bowen","Miss",1,"1Bowen",NA,"PC 176xx",7,7,"large group",37.4821428571429,30,"[26.39,128.08]",30.1937027279447,"No",5,2,"survivors in group","Yes"
1268,NA,"3","female",22,2,0,"315152",8.6625,"U","S","P3Female","Kink","Miss",3,"3Kink",3,"3151xx",1,3,"group",8.6625,7.75,"[ 7.92, 10.52)",13.500411713069,"No",1,0,"other","No"
1269,NA,"2","male",21,0,0,"29107",11.5,"U","S","P2Male","Cotterill","Mr",1,"1Cotterill",NA,"291xx",1,1,"solo",11.5,12.35,"[10.52, 26.39)",33.313566710812,"No",1,0,"other","Yes"
1270,NA,NA,"male",55,0,0,"680",50,"C","S",NA,"Hipkins","Mr",1,"1Hipkins",NA,"6xx",1,1,"solo",50,28.875,"[26.39,128.08]",NA,"No",1,0,"other","Yes"
1271,NA,"3","male",5,4,2,"347077",31.3875,"U","S","P3Male","Asplund","Master",7,"7Asplund",NA,"3470xx",7,7,"large group",4.48392857142857,7.75,"[ 3.17,  7.28)",3.00978957341055,"No",3,3,"survivors in group","No"
1272,NA,"3","male",34.7540258173294,0,0,"366713",7.75,"U","Q","P3Male","O'Connor","Mr",1,"1O'Connor",NA,"3667xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",34.7540258173294,"No",1,0,"other","Yes"
1273,NA,"3","male",26,0,0,"330910",7.8792,"U","Q","P3Male","Foley","Mr",1,"1Foley",NA,"3309xx",1,1,"solo",7.8792,7.75,"[ 7.28,  7.92)",34.7540258173294,"No",1,0,"other","Yes"
1274,NA,"3","female",31.4964936902245,0,0,"364498",14.5,"U","S","P3Female","Risien","Mrs",2,"1Risien",NA,"3644xx",2,2,"duo",7.25,7.75,"[ 3.17,  7.28)",31.4964936902245,"No",1,0,"other","Yes"
1275,NA,"3","female",19,1,0,"376566",16.1,"U","S","P3Female","McNamee","Mrs",2,"2McNamee",NA,"3765xx",2,2,"duo",8.05,7.75,"[ 7.92, 10.52)",30.1712880386875,"No",1,0,"other","No"
1276,NA,"2","male",33.313566710812,0,0,"SC/PARIS 2159",12.875,"U","S","P2Male","Wheeler","Mr",1,"1Wheeler",NA,"SC/PARIS 21xx",1,1,"solo",12.875,12.35,"[10.52, 26.39)",33.313566710812,"No",1,0,"other","Yes"
1277,NA,"2","female",24,1,2,"220845",65,"U","S","P2Female","Herman","Miss",4,"4Herman",NA,"2208xx",5,5,"large group",13,12.35,"[10.52, 26.39)",20.5875655500494,"No",3,2,"survivors in group","No"
1278,NA,"3","male",24,0,0,"349911",7.775,"U","S","P3Male","Aronsson","Mr",1,"1Aronsson",NA,"3499xx",1,1,"solo",7.775,7.75,"[ 7.28,  7.92)",29.8474778255194,"No",1,0,"other","Yes"
1279,NA,"2","male",57,0,0,"244346",13,"U","S","P2Male","Ashby","Mr",1,"1Ashby",NA,"2443xx",1,1,"solo",13,12.35,"[10.52, 26.39)",33.313566710812,"No",1,0,"other","Yes"
1280,NA,"3","male",21,0,0,"364858",7.75,"U","Q","P3Male","Canavan","Mr",2,"1Canavan",NA,"3648xx",1,2,"duo",7.75,7.75,"[ 7.28,  7.92)",32.0019613795219,"No",1,0,"other","Yes"
1281,NA,"3","male",6,3,1,"349909",21.075,"U","S","P3Male","Palsson","Master",5,"5Palsson",NA,"3499xx",5,5,"large group",4.215,7.75,"[ 3.17,  7.28)",4.30866968414349,"No",1,0,"other","No"
1282,NA,NA,"male",23,0,0,"12749",93.5,"B","S",NA,"Payne","Mr",1,"1Payne",NA,"127xx",4,4,"group",23.375,28.875,"[10.52, 26.39)",NA,"No",2,2,"survivors in group","Yes"
1283,NA,"1","female",51,0,1,"PC 17592",39.4,"D","S","P1Female","Lines","Mrs",2,"2Lines",NA,"PC 175xx",2,2,"duo",19.7,30,"[10.52, 26.39)",45.2983763277096,"No",1,1,"survivors in group","Yes"
1284,NA,"3","male",13,0,2,"C.A. 2673",20.25,"U","S","P3Male","Abbott","Master",3,"3Abbott",NA,"C.A. 26xx",3,3,"group",6.75,7.75,"[ 3.17,  7.28)",6.06740396101552,"No",1,1,"survivors in group","Yes"
1285,NA,"2","male",47,0,0,"C.A. 30769",10.5,"U","S","P2Male","Gilbert","Mr",1,"1Gilbert",NA,"C.A. 307xx",1,1,"solo",10.5,12.35,"[ 7.92, 10.52)",33.313566710812,"No",1,0,"other","Yes"
1286,NA,"3","male",29,3,1,"315153",22.025,"U","S","P3Male","Kink","Mr",3,"5Kink",3,"3151xx",3,3,"group",7.34166666666667,7.75,"[ 7.28,  7.92)",22.5112365486113,"No",2,1,"survivors in group","No"
1287,NA,"1","female",18,1,0,"13695",60,"C","S","P1Female","Smith","Mrs",2,"2Smith",NA,"136xx",2,2,"duo",30,30,"[26.39,128.08]",43.9468451353687,"No",2,0,"other","No"
1288,NA,"3","male",24,0,0,"371109",7.25,"U","Q","P3Male","Colbert","Mr",1,"1Colbert",NA,"3711xx",1,1,"solo",7.25,7.75,"[ 3.17,  7.28)",34.7540258173294,"No",1,0,"other","Yes"
1289,NA,"1","female",48,1,1,"13567",79.2,"B","C","P1Female","Frolicher","Mrs",3,"3Frolicher",NA,"135xx",2,3,"group",39.6,30,"[26.39,128.08]",41.3623996474567,"No",1,1,"survivors in group","No"
1290,NA,"3","male",22,0,0,"347065",7.775,"U","S","P3Male","Larsson","Mr",2,"1Larsson",NA,"3470xx",1,2,"duo",7.775,7.75,"[ 7.28,  7.92)",27.0954133877119,"No",1,0,"other","Yes"
1291,NA,"3","male",31,0,0,"21332",7.7333,"U","Q","P3Male","Conlon","Mr",1,"1Conlon",NA,"213xx",1,1,"solo",7.7333,7.75,"[ 7.28,  7.92)",34.7540258173294,"No",1,0,"other","Yes"
1292,NA,"1","female",30,0,0,"36928",164.8667,"C","S","P1Female","Bonnell","Miss",1,"1Bonnell",NA,"369xx",4,4,"group",41.216675,30,"[26.39,128.08]",29.926380112824,"No",2,2,"survivors in group","Yes"
1293,NA,"2","male",38,1,0,"28664",21,"U","S","P2Male","Gale","Mr",2,"2Gale",NA,"286xx",2,2,"duo",10.5,12.35,"[ 7.92, 10.52)",29.2362966214676,"No",1,0,"other","No"
1294,NA,"1","female",22,0,1,"112378",59.4,"U","C","P1Female","Gibson","Miss",2,"2Gibson",NA,"1123xx",2,2,"duo",29.7,30,"[26.39,128.08]",28.6117054754997,"No",2,0,"other","Yes"
1295,NA,NA,"male",17,0,0,"113059",47.1,"U","S",NA,"Carrau","Mr",2,"1Carrau",NA,"1130xx",2,2,"duo",23.55,28.875,"[10.52, 26.39)",NA,"No",1,0,"other","Yes"
1296,NA,NA,"male",43,1,0,"17765",27.7208,"D","C",NA,"Frauenthal","Mr",2,"2Frauenthal",NA,"177xx",1,2,"duo",27.7208,28.875,"[26.39,128.08]",NA,"No",1,0,"other","No"
1297,NA,"2","male",20,0,0,"SC/PARIS 2166",13.8625,"D","C","P2Male","Nourney","Mr",1,"1Nourney",NA,"SC/PARIS 21xx",1,1,"solo",13.8625,12.35,"[10.52, 26.39)",31.3376811073898,"No",1,0,"other","Yes"
1298,NA,"2","male",23,1,0,"28666",10.5,"U","S","P2Male","Ware","Mr",2,"2Ware",NA,"286xx",1,2,"duo",10.5,12.35,"[ 7.92, 10.52)",29.2362966214676,"No",1,0,"other","No"
1299,NA,NA,"male",50,1,1,"113503",211.5,"C","C",NA,"Widener","Mr",3,"3Widener",NA,"1135xx",5,5,"large group",42.3,28.875,"[26.39,128.08]",NA,"No",4,0,"other","No"
1300,NA,"3","female",24.4443208710542,0,0,"334915",7.7208,"U","Q","P3Female","Riordan","Miss",1,"1Riordan",NA,"3349xx",1,1,"solo",7.7208,7.75,"[ 7.28,  7.92)",24.4443208710542,"No",1,0,"other","Yes"
1301,NA,"3","female",3,1,1,"SOTON/O.Q. 3101315",13.775,"U","S","P3Female","Peacock","Miss",3,"3Peacock",NA,"SOTON/O.Q. 31013xx",3,3,"group",4.59166666666667,7.75,"[ 3.17,  7.28)",14.85194290541,"No",3,0,"other","No"
1302,NA,"3","female",24.4443208710542,0,0,"365237",7.75,"U","Q","P3Female","Naughton","Miss",1,"1Naughton",NA,"3652xx",1,1,"solo",7.75,7.75,"[ 7.28,  7.92)",24.4443208710542,"No",1,0,"other","Yes"
1303,NA,"1","female",37,1,0,"19928",90,"C","Q","P1Female","Minahan","Mrs",2,"2Minahan",NA,"199xx",3,3,"group",30,30,"[26.39,128.08]",48.2185077018849,"No",1,1,"survivors in group","No"
1304,NA,"3","female",28,0,0,"347086",7.775,"U","S","P3Female","Henriksson","Miss",1,"1Henriksson",NA,"3470xx",1,1,"solo",7.775,7.75,"[ 7.28,  7.92)",19.5377728792442,"No",1,0,"other","Yes"
1305,NA,"3","male",29.8474778255194,0,0,"A.5. 3236",8.05,"U","S","P3Male","Spector","Mr",1,"1Spector",NA,"A.5. 32xx",1,1,"solo",8.05,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",1,0,"other","Yes"
1306,NA,"1","female",39,0,0,"PC 17758",108.9,"C","C","P1Female","Oliva y Ocana","Rare Title",1,"1Oliva y Ocana",NA,"PC 177xx",3,3,"group",36.3,30,"[26.39,128.08]",40.5878997890739,"No",1,1,"survivors in group","Yes"
1307,NA,"3","male",38.5,0,0,"SOTON/O.Q. 3101262",7.25,"U","S","P3Male","Saether","Mr",1,"1Saether",NA,"SOTON/O.Q. 31012xx",1,1,"solo",7.25,7.75,"[ 3.17,  7.28)",29.8474778255194,"No",1,0,"other","Yes"
1308,NA,"3","male",29.8474778255194,0,0,"359309",8.05,"U","S","P3Male","Ware","Mr",1,"1Ware",NA,"3593xx",1,1,"solo",8.05,7.75,"[ 7.92, 10.52)",29.8474778255194,"No",1,0,"other","Yes"
1309,NA,"3","male",2.73998716525239,1,1,"2668",22.3583,"U","C","P3Male","Peter","Master",3,"3Peter",NA,"26xx",3,3,"group",7.45276666666667,7.75,"[ 7.28,  7.92)",2.73998716525239,"No",1,2,"survivors in group","No"
